psnr,ssim,lee,nai,input_psnr,identity_drop,over,under,height,high_path,key,low_path,pred_path,width
17.634777069091797,0.8027316331863403,0.22952887415885925,3.218569278717041,8.057144165039062,9.577632904052734,0.0007301613222807646,0.0,384,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Normal/r00816405t.png,r00816405t,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Low/r00816405t.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/synthetic/LOLdataset/r00816405t_kindle_v2.png,384
19.764766693115234,0.7655632495880127,0.10416337847709656,4.428768157958984,10.488981246948242,9.275785446166992,0.0017112449277192354,0.0,384,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Normal/r00869422t.png,r00869422t,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Low/r00869422t.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/synthetic/LOLdataset/r00869422t_kindle_v2.png,384
15.295812606811523,0.8052584528923035,0.34298235177993774,3.217222213745117,7.05291748046875,8.242895126342773,0.0,0.0,384,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Normal/r00879054t.png,r00879054t,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Low/r00879054t.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/synthetic/LOLdataset/r00879054t_kindle_v2.png,384
20.283832550048828,0.919404923915863,0.1869291067123413,1.1224526166915894,26.53268051147461,-6.248847961425781,0.0,0.00014241535973269492,384,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Normal/r01058910t.png,r01058910t,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Low/r01058910t.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/synthetic/LOLdataset/r01058910t_kindle_v2.png,384
16.005765914916992,0.8008097410202026,0.3013216257095337,2.104947328567505,8.236795425415039,7.768970489501953,0.0,1.3563368156610522e-05,384,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Normal/r01170470t.png,r01170470t,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Low/r01170470t.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/synthetic/LOLdataset/r01170470t_kindle_v2.png,384
21.79060173034668,0.852359414100647,0.044991761445999146,2.0258595943450928,12.613774299621582,9.176827430725098,0.0,0.0,384,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Normal/r01474187t.png,r01474187t,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Low/r01474187t.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/synthetic/LOLdataset/r01474187t_kindle_v2.png,384
20.88442039489746,0.877373993396759,0.11442075669765472,2.2665960788726807,8.535048484802246,12.349371910095215,0.0,0.0007392035331577063,384,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Normal/r0150031ft.png,r0150031ft,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Low/r0150031ft.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/synthetic/LOLdataset/r0150031ft_kindle_v2.png,384
21.93899154663086,0.7466263175010681,0.454162061214447,2.4691994190216064,14.674030303955078,7.264961242675781,0.0037254050839692354,0.0813530832529068,384,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Normal/r01559391t.png,r01559391t,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Low/r01559391t.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/synthetic/LOLdataset/r01559391t_kindle_v2.png,384
18.52840232849121,0.7210566997528076,0.31727784872055054,3.275183916091919,8.250516891479492,10.277885437011719,0.002009639050811529,0.03172019496560097,384,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Normal/r02189767t.png,r02189767t,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Low/r02189767t.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/synthetic/LOLdataset/r02189767t_kindle_v2.png,384
17.655298233032227,0.7597030401229858,0.3187662661075592,6.074583530426025,9.832611083984375,7.822687149047852,0.0019350404618307948,0.014277704991400242,384,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Normal/r02354285t.png,r02354285t,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Low/r02354285t.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/synthetic/LOLdataset/r02354285t_kindle_v2.png,384
17.571563720703125,0.7585208415985107,0.24023328721523285,3.689098596572876,7.501233100891113,10.070330619812012,0.0004928023554384708,0.0,384,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Normal/r02508493t.png,r02508493t,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Low/r02508493t.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/synthetic/LOLdataset/r02508493t_kindle_v2.png,384
20.6035213470459,0.8547641634941101,0.09138670563697815,1.7753891944885254,10.645633697509766,9.957887649536133,0.0,0.008689598180353642,384,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Normal/r0287344at.png,r0287344at,/home/user/a1_rlef_project/data/LOL-v2/Synthetic/Test/Low/r0287344at.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/synthetic/LOLdataset/r0287344at_kindle_v2.png,384
